id,title,serial,manufacturer_name,frame_model,year,frame_colors,stolen,stolen_location,date_stolen
61010,"Scapin vintage bike, don't know",absent,Scapin,"vintage bike, don't know ",,"[u'Orange', u'Silver or Gray']",True,"San Francisco,94111",2015-10-19
60967,2015 Gravity 29 point 1,absent,Gravity,29 point 1,2015,[u'Silver or Gray'],True,"San Francisco,94103",2015-10-19
59422,2016 Marin Bikes Fairfax SC2 IG,HA16692DSE018,Marin Bikes,Fairfax SC2 IG,2016,[u'Black'],True,"San Francisco,CA,94107",2015-10-19
60985,2013 Jamis Commuter 4,V121K22003,Jamis,Commuter 4,2013,[u'Silver or Gray'],True,"Berkeley,94703",2015-10-19
60983,2013 Trek 1.2 H2 (Triple),WTU140C6554G,Trek,1.2 H2 (Triple),2013,"[u'Black', u'White', u'Red']",True,"San Francisco,94107",2015-10-19
42142,2015 Mission Bicycles Valencia,M13122815,Mission Bicycles,Valencia,2015,[u'Blue'],True,"San Francisco,94109",2015-10-18
60962,2015 Trek Lexa C,WTU002C0815J,Trek,Lexa C ,2015,[u'Green'],True,"San Francisco,94105",2015-10-18
61513,2011 Novara randonnee,absent,Novara,randonnee,2011,[u'Green'],True,"Alameda,94501",2015-10-18
61056,2009 Trek 520,absent,Trek,520,2009,[u'Brown'],True,"San Francisco,94103",2015-10-18
60931,Raleigh technium,absent,Raleigh,technium,,"[u'Silver or Gray', u'Blue']",True,"Oakland,94606",2015-10-18
61028,2013 Cannondale Caad10 5 105,absent,Cannondale,Caad10 5 105,2013,[u'Black'],True,"San Francisco,CA,94110",2015-10-17
60979,2011 Felt F5 Garmin,absent,Felt,F5 Garmin,2011,"[u'Black', u'Blue']",True,"San Francisco,94131",2015-10-17
60871,2014 Specialized Ruby Comp,WSBC614009123I,Specialized,Ruby Comp,2014,[u'Black'],True,"Martinez,94553",2015-10-17
41283,2014 Fuji Sportif,SWBD245L0059J,Fuji,Sportif,2014,[u'Red'],True,"Berkeley,CA",2015-10-17
61103,2011 Giant Anthem X 29er 3,GY001957,Giant,Anthem X 29er 3,2011,[u'Silver or Gray'],True,"San Francisco,94132",2015-10-17
60867,Bianchi Iseo, LX0355038G,Bianchi,Iseo,,[u'Black'],True,"Oakland,CA,94610",2015-10-17
61078,Nishiki Nishiki Shogun road bike,A0997,Nishiki,Nishiki Shogun road bike,,[u'White'],True,"Oakland,94612",2015-10-16
60869,Giant Escape 3,absent,Giant,Escape 3,,"[u'Black', u'Orange']",True,"San Francisco,94114",2015-10-16
60796,2015 Tern Link D7I,cpfd007hez100,Tern,Link D7I,2015,[u'Black'],True,San Francisco,2015-10-16
77533,Jamis Satellite Sport,U08U04513,Jamis,Satellite Sport,,[u'Silver or Gray'],True,"Berkeley,CA,94703",2015-10-16
60717,2011 Specialized Ariel,WSBC608197806G,Specialized,Ariel,2011,[u'White'],True,"San Francisco,94158",2015-10-16
60991,2011 Scattante SL6 Full Carbon Monocoque,absent,Scattante,SL6 Full Carbon Monocoque,2011,[u'White'],True,"San Francisco,CA,94104",2015-10-15
60732,2009 Raleigh Clubman,U8YU57399,Raleigh,Clubman,2009,[u'Black'],True,"Oakland,94606",2015-10-15
60843,2008 Salsa Casseroll,absent,Salsa,Casseroll,2008,[u'Yellow or Gold'],True,"San Francisco,CA,94102",2015-10-15
60770,Marin Bikes Uknown-80s,absent,Marin Bikes,Uknown-80s,,[u'Silver or Gray'],True,"San Francisco,94131",2015-10-15
60710,1991 Gary Fisher Wahoo,absent,Gary Fisher,Wahoo,1991,"[u'Red', u'Stickers tape or other cover-up']",True,"San Francisco,94104",2015-10-15
61100,2013 Specialized Tricross,WSBC609000605,Specialized,Tricross,2013,[u'Black'],True,"Berkeley,94705",2015-10-14
60653,Nishiki Road,absent,Nishiki,Road,,[u'Blue'],True,"Oakland,94609",2015-10-14
60719,Bridgestone synergy,A124783,Bridgestone,synergy,,[u'Black'],True,"Oakland,94609",2015-10-14
60716,2012 Specialized Ariel,WSBC608197806G,Specialized,Ariel,2012,[u'White'],True,"San Francisco,CA,94158",2015-10-14
60707,2015 KHS Bicycles XL,V(maybe U)14G01185,KHS Bicycles,XL,2015,[u'Black'],True,"San Francisco,94133",2015-10-14
60849,2011 PUBLIC bikes V7,WZ2K00011,PUBLIC bikes,V7,2011,[u'Green'],True,"San Francisco,CA,94114",2015-10-14
60805,Opus Corso 2.0,ACF13J017294,Opus,Corso 2.0,,[u'Red'],True,"Berkeley,94702",2015-10-14
60667,2013 Specialized Ariel Comp Disc,WSBC606020009H,Specialized,Ariel Comp Disc,2013,[u'Black'],True,"San Francisco,94158",2015-10-13
58214,2015 Cannondale Bad Boy 4,AM17118,Cannondale,Bad Boy 4,2015,[u'Black'],True,"San Francisco,CA,94109",2015-10-13
60594,2013 Raleigh Cadent,U129K29542,Raleigh,Cadent,2013,[u'Black'],True,"San Francisco,94122",2015-10-13
60637,2015 Fuji Sportif,SWBD010L0934L,Fuji,Sportif,2015,"[u'White', u'Red']",True,"San Francisco,94105",2015-10-13
60619,Specialized,absent,Specialized,,,[u'Silver or Gray'],True,"San Francisco,94103",2015-10-12
61646,ICE Innovative Cycle Engineering Hammer,absent,ICE Innovative Cycle Engineering,Hammer,,"[u'Purple', u'Yellow or Gold']",True,"San Francisco,94109",2015-10-12
60547,2012 Cannondale Super X,absent,Cannondale,Super X,2012,"[u'Black', u'White']",True,"San Francisco,94115",2015-10-12
60549,2014 Fuji Absolute 1.7,wbd008l1217k,Fuji,Absolute 1.7,2014,[u'Black'],True,"Berkeley,94709",2015-10-12
60520,2011 Trek,absent,Trek,,2011,"[u'White', u'Blue']",True,"San Francisco,CA,94117",2015-10-12
60439,Bianchi Campione,NVO158G35J,Bianchi,Campione,,[u'Black'],True,"Oakland,94611",2015-10-11
60638,2011 Cervélo R3, SNR3C10K0027 or 2011.003,Cervélo,R3,2011,"[u'White', u'Blue']",True,"Oakland,94618",2015-10-11
60422,2004 Specialized Stump Jumper Pro M4,absent,Specialized,Stump Jumper Pro M4,2004,[u'White'],True,"Berkeley,CA, 94704",2015-10-11
60816,2013 Cannondale BadBoy,IM68259,Cannondale,BadBoy,2013,[u'Black'],True,"San Francisco,94133",2015-10-10
60355,2014 Bianchi Via Nirone Sora Compact,absent,Bianchi,Via Nirone Sora Compact,2014,[u'Red'],True,"San Francisco,94117",2015-10-10
60382,2015 Fuji Boulevard 1.3,WBD005L2017K,Fuji,Boulevard 1.3,2015,[u'Black'],True,"San Mateo,94403",2015-10-10
60412,Specialized Globe,absent,Specialized,Globe,,"[u'Silver or Gray', u'Blue']",True,San Francisco,2015-10-10
60251,2015 Specialized Roubaix,WSBC615004599K,Specialized,Roubaix,2015,[u'Green'],True,"San Francisco,94114",2015-10-10
63405,1976 Schwinn super le tour 12.2,absent,Schwinn,super le tour 12.2,1976,[u'Silver or Gray'],True,"Richmond,CA,94804",2015-10-09
60335,Cannondale Jekyll,absent,Cannondale,Jekyll,,[u'Yellow or Gold'],True,San Francisco,2015-10-09
60257,2014 Motobecane Century Pro,AKFM03 13-01556,Motobecane,Century Pro,2014,[u'Black'],True,"San Francisco,94105",2015-10-09
63450,KHS Bicycles FLITE 300,absent,KHS Bicycles,FLITE 300,,[u'White'],True,"Richmond,CA,94804",2015-10-09
60269,2015 Cannondale Synapse,DM45412,Cannondale,Synapse,2015,[u'Black'],True,"San Francisco,94114",2015-10-09
63402,1997 K2 756,absent,K2,756,1997,[u'Blue'],True,"Richmond,94804",2015-10-09
60984,2009 Specialized Myka Sport DTSC,WUD80404036D,Specialized,Myka Sport DTSC,2009,[u'Brown'],True,"Alameda,CA,94502",2015-10-09
63409,1982 Trek 311,absent,Trek,311,1982,[u'Silver or Gray'],True,"Richmond,CA,94804",2015-10-09
63406,Raleigh super course 12speed,absent,Raleigh,super course 12speed,,[u'Red'],True,"Richmond,CA,94804",2015-10-09
60973,SE Bikes Monterey,SE342IC6114M,SE Bikes,Monterey,,[u'Blue'],True,"San Francisco,CA,94158",2015-10-09
63451,2004 Trek 4100,absent,Trek,4100,2004,"[u'Red', u'Black']",True,"Richmond,CA,94804",2015-10-09
63449,Royce Union hummer,absent,Royce Union,hummer,,"[u'Green', u'Blue']",True,"Richmond,CA,94804",2015-10-09
63411,"Mongoose full suspension 24"" moumtainbike",absent,Mongoose,"full suspension 24"" moumtainbike",,[u'Red'],True,"Richmond,CA,94804",2015-10-09
63412,1998 Schwinn mesa le mountain bike,absent,Schwinn,mesa le mountain bike,1998,"[u'Red', u'Yellow or Gold']",True,"Richmond,CA,94804",2015-10-09
63414,1997 Schwinn mesa se,absent,Schwinn,mesa se,1997,"[u'Yellow or Gold', u'Red']",True,"Richmond,CA,94804",2015-10-09
60468,2015 Raleigh Roper,u146u28463,Raleigh,Roper,2015,[u'Orange'],True,"San Francisco,94110",2015-10-09
63452,1989 Gary Fisher hk II,absent,Gary Fisher,hk II,1989,[u'Blue'],True,"Richmond,CA,94804",2015-10-09
63448,Firenze gl1500,absent,Firenze,gl1500,,[u'Red'],True,"Richmond,CA,94804",2015-10-09
63408,1975 Peugeot u08,absent,Peugeot,u08,1975,[u'Orange'],True,"Richmond,CA,94804",2015-10-09
63404,1997 Schwinn s20 full suspension homegrown xtr,absent,Schwinn,s20 full suspension homegrown xtr,1997,[u'Red'],True,"Richmond,CA,94804",2015-10-09
60258,2012 Diamondback Insight 1,U121K10579,Diamondback,Insight 1,2012,[u'Black'],True,"San Francisco,94102",2015-10-09
63410,1976 Centurion female roadbike,absent,Centurion,female roadbike,1976,[u'Blue'],True,"Richmond,CA,94804",2015-10-09
63403,K2 full suspension mountainbike,absent,K2,full suspension mountainbike,,[u'Silver or Gray'],True,"Richmond,CA,94804",2015-10-09
60270,2013 Trek 7.4 Hybrid,312C539414,Trek,7.4 Hybrid,2013,[u'Black'],True,"San Francisco,94114",2015-10-09
60316,2009 Fuji Reveal 2.0,IF81204570,Fuji,Reveal 2.0,2009,[u'Brown'],True,San Francisco,2015-10-09
60285,Specialized Allez A1 Elite,WSBC602060540F,Specialized,Allez A1 Elite,,[u'Blue'],True,"San Francisco,94105",2015-10-09
63401,2011 Trek katai,absent,Trek,katai,2011,"[u'Silver or Gray', u'Black']",True,"Richmond,CA,94804",2015-10-09
63453,1997 Gary Fisher marlin,absent,Gary Fisher,marlin,1997,"[u'Black', u'White']",True,"Richmond,94804",2015-10-09
60410,2012 Specialized,WSBC602121972G,Specialized,,2012,[u'Black'],True,"San Francisco,94104",2015-10-08
60921,2011 Jamis Satellite Femme,409409093,Jamis,Satellite Femme,2011,[u'Blue'],True,"Emeryville,94608",2015-10-08
60727,2010 Specialized Secteur Sport Compact,absent,Specialized,Secteur Sport Compact,2010,[u'White'],True,"San Francisco,94123",2015-10-08
60714,Raleigh M-80,U47k29103,Raleigh,M-80,,[u'Black'],True,"Oakland,94609",2015-10-08
60243,2015 GT Bicycles Transeo 4.0,CM15E501907,GT Bicycles,Transeo 4.0,2015,[u'White'],True,"San Francisco,94103",2015-10-08
60599,Kona kula deluxe,absent,Kona,kula deluxe,,[u'Orange'],True,"San Francisco,94134",2015-10-07
60133,2014 Specialized Ariel Sport Disc,absent,Specialized,Ariel Sport Disc,2014,[u'Black'],True,"San Francisco,CA,94107",2015-10-07
60174,2012 Trek Neko SL,WTU213C0142H,Trek,Neko SL,2012,[u'Silver or Gray'],True,"San Mateo,94401",2015-10-07
60191,2007 Raleigh competition,U71C29271,Raleigh,competition,2007,[u'Black'],True,"San Francisco,94102",2015-10-07
60508,2014 Creme Cycles Echo Doppio,CM140282,Creme Cycles,Echo Doppio,2014,[u'Blue'],True,"San Francisco,CA,94115",2015-10-06
60077,2015 Trek CrossRip Comp,WTU044C3380K,Trek,CrossRip Comp,2015,[u'Silver or Gray'],True,"San Francisco,94103",2015-10-06
60354,2015 Giant DEFY ADVANCED 2,GL4F531,Giant,DEFY ADVANCED 2,2015,"[u'Black', u'White']",True,"San Francisco,94117",2015-10-06
60393,2007 Jamis Aurora,UGYU19810,Jamis,Aurora,2007,[u'Brown'],True,"Oakland,CA",2015-10-05
60021,Mekk Pinerolo AL 1.5,absent,Mekk,Pinerolo AL 1.5,,"[u'Blue', u'Black', u'White']",True,"Oakland,94703",2015-10-05
59905,2015 Specialized Dolce Comp Evo,WSBC601008483K,Specialized,Dolce Comp Evo,2015,[u'Black'],True,"San Francisco,CA,94121",2015-10-04
59966,2013 Jamis Aurora Elite,absent,Jamis,Aurora Elite,2013,[u'Black'],True,"San Francisco,CA,94102",2015-10-04
60078,2015 Specialized Roubaix Expert,WSBC604042307J,Specialized,Roubaix Expert,2015,[u'Black'],True,"San Francisco,94118",2015-10-04
61613,2014 Trek FX 7.2,WTU266C9388H,Trek,FX 7.2,2014,[u'Black'],True,"San Francisco,CA,94102",2015-10-04
60170,Schwinn Suburban,HL532634,Schwinn,Suburban,,[u'Black'],True,"San Francisco,94105",2015-10-03
59871,2012 Specialized Sirrus Sport,WSBC602049502G,Specialized,Sirrus Sport,2012,[u'Green'],True,"San Francisco,CA,94122",2015-10-03
59866,2010 Cannondale Touring 2,absent,Cannondale,Touring 2,2010,[u'Green'],True,"San Francisco,94117",2015-10-03
60782,2014 Salsa Vaya,M13051431,Salsa,Vaya,2014,[u'Green'],True,"San Francisco,94122",2015-10-03
59801,2012 Volagi Viaje,absent,Volagi,Viaje,2012,[u'Yellow or Gold'],True,"Oakland,94618",2015-10-03
59764,2013 Bianchi Super Pista,H2DH45411,Bianchi,Super Pista,2013,[u'Black'],True,"San Francisco,94103",2015-10-02
59755,2014 Windsor Kesington 8,absent,Windsor,Kesington 8,2014,[u'Blue'],True,"San Francisco,CA 94118",2015-10-02
59699,Trek,WL3391131,Trek,,,[u'Blue'],True,"San Francisco,94105",2015-10-02
59727,2014 Fuji Sportif 2.3 C,absent,Fuji,Sportif 2.3 C,2014,[u'Blue'],True,"San Francisco,94133",2015-10-02
59761,2015 Roadmaster Granite Peak,absent,Roadmaster,Granite Peak,2015,[u'Black'],True,"Oakland,94607",2015-10-02
59753,Giant CRS Classic,absent,Giant,CRS Classic,,[u'White'],True,"San Francisco, CA 94118",2015-10-02
59983,Nishiki,absent,Nishiki,,,[u'Silver or Gray'],True,"Oakland,94610",2015-10-01
59702,2015 Specialized Camber,WSBC601061340J,Specialized,Camber,2015,[u'Brown'],True,"San Francisco,94118",2015-10-01
59680,2015 Giant Talon,C64R5413,Giant,Talon,2015,"[u'Black', u'Red']",True,"San Francisco,CA",2015-10-01
59630,2014 Kona HONKY TONK 61cm,absent,Kona,HONKY TONK  61cm,2014,[u'Green'],True,"San Francisco,94117",2015-10-01
59979,Giant Kronos,absent,Giant,Kronos,,"[u'Blue', u'Orange']",True,Oakland,2015-10-01
59754,2015 Trek 7.1,WTU022C1825K,Trek,7.1,2015,[u'Silver or Gray'],True,"San Francisco,94103",2015-09-30
59564,2010 Surly Cross-check,M9040440,Surly,Cross-check,2010,[u'Brown'],True,"San Francisco,94131",2015-09-30
60022,2011 Bianchi Camaleonte 4,BKG72941F,Bianchi,Camaleonte 4,2011,[u'Black'],True,"San Francisco,94117",2015-09-30
59563,2014 Specialized Crosstrail Sport Disc,WSBC6022368301,Specialized,Crosstrail Sport Disc,2014,[u'Black'],True,"San Francisco,94103",2015-09-30
59456,2013 Trek 7.2 FX,WTU141C6513H,Trek,7.2 FX,2013,"[u'Black', u'Red']",True,San Francisco,2015-09-29
60846,2013 GT Bicycles Series 3 Road Bike,absent,GT Bicycles,Series 3 Road Bike,2013,[u'Black'],True,"San Francisco,CA,94123",2015-09-29
59461,2015 Trek Emonda SL6 size 60cm,SWTU008CT0093K,Trek,Emonda SL6 size 60cm,2015,[u'Black'],True,"San Francisco,94105",2015-09-29
59584,2008 Devinci Desperado,absent,Devinci,Desperado,2008,"[u'Blue', u'White', u'Orange']",True,"Walnut Creek,94596",2015-09-29
59546,2005 Trek 1500 SLR WSD,absent,Trek,1500 SLR WSD,2005,"[u'Blue', u'Black']",True,"San Francisco,94122",2015-09-29
32375,2012 Raleigh Detour 3.5,U121K28701,Raleigh,Detour 3.5,2012,[u'Red'],True,"San Fransisco,CA,94110",2015-09-29
59349,Giant OCR 3,absent,Giant,OCR 3,,[u'Black'],True,Oakland,2015-09-28
59435,2016 Specialized Dolce Sport EQ,WSBC602010575K,Specialized,Dolce Sport EQ,2016,[u'White'],True,"San Francisco,CA,94114",2015-09-28
59406,2010 Electra,absent,Electra,,2010,[u'White'],True,"San Francisco,94103",2015-09-28
59449,Cannondale 400 Hybrid,Q007225,Cannondale,400 Hybrid,,[u'Silver or Gray'],True,"San Francisco,CA,94103",2015-09-28
59497,2013 BH Bikes Renegade (Emotion),absent,BH Bikes,Renegade (Emotion),2013,"[u'Black', u'Orange']",True,"San Francisco,94114",2015-09-28
59298,2014 Cannondale T29,884603506172,Cannondale,T29,2014,[u'Black'],True,San Francisco,2015-09-28
59303,2013 Mission Bicycle Company 60mm,absent,Mission Bicycle Company,60mm,2013,"[u'Black', u'White']",True,"Oakland,94609",2015-09-27
59313,2013 Novara Corsa,absent,Novara,Corsa,2013,"[u'Silver or Gray', u'Red']",True,"Berkeley,CA,94709",2015-09-27
59252,Specialized Crossroads,PN501597,Specialized,Crossroads,,[u'Black'],True,"El Cerrito,94530",2015-09-27
62382,2008 IRO Cycles Mark V,M8081132,IRO Cycles,Mark V,2008,[u'Black'],True,"San Francisco,CA,94105",2015-09-26
59143,2015 SyCip custom Cross Dresser CX bike,absent,SyCip,custom Cross Dresser CX bike,2015,[u'White'],True,"San Francisco,94123",2015-09-25
59159,2014 Trek 7.2 FX,WTU171C5201H,Trek,7.2 FX,2014,[u'Black'],True,"San Francisco,94103",2015-09-25
59144,2009 Specialized Specialized Safire Elite FSR Women's MTB,absent,Specialized,Specialized Safire Elite FSR Women's MTB,2009,[u'Black'],True,"San Francisco,94123",2015-09-25
59408,2010 Giant TCX 2,GM878959,Giant,TCX 2,2010,[u'Silver or Gray'],True,"San Francisco,94133",2015-09-25
59181,2011 Cervélo R3,SNR3C10M00624,Cervélo,R3,2011,[u'Black'],True,"Castro Valley,94546",2015-09-25
45213,2005 Specialized Sirrus,P3AA95638,Specialized,Sirrus,2005,[u'Red'],True,"Oakland,CA,94612",2015-09-24
59139,2013 Cannondale Supersix 3 Ultegra,NM10985,Cannondale,Supersix 3 Ultegra,2013,[u'White'],True,"San Francisco,94123",2015-09-24
59082,2013 Norco Bikes,AJ20094365,Norco Bikes,,2013,[u'Black'],True,94103,2015-09-24
59183,2013 Specialized Sirrus,WSBC602160677H,Specialized,Sirrus,2013,[u'Black'],True,"San Francisco,94103",2015-09-24
59060,2011 Specialized Dolce Comp Compact,WSBC601019484G,Specialized,Dolce Comp Compact,2011,"[u'White', u'Silver or Gray', u'Yellow or Gold']",True,"San Francisco,94110",2015-09-24
59098,2013 Breezer Uptown 5,absent,Breezer,Uptown 5,2013,[u'Green'],True,"San Francisco,94114",2015-09-24
59150,2012 Mercier Elle,absent,Mercier,Elle,2012,[u'Blue'],True,"Oakland,94612",2015-09-24
59111,2012 Specialized Tricross,105BC602005602G,Specialized,Tricross,2012,[u'Red'],True,"San Francisco,94103",2015-09-24
58864,2010 Rocky Mountain Bicycles Solo CX,prk1189590,Rocky Mountain Bicycles,Solo CX,2010,[u'White'],True,"San Francisco,94109",2015-09-23
58861,2012 Rivendell Bicycle Works Atlantis,L11009,Rivendell Bicycle Works,Atlantis,2012,[u'Green'],True,"Oakland,94606",2015-09-23
58863,1993 Bridgestone XO-1,6226667,Bridgestone,XO-1,1993,[u'Orange'],True,San Francisco,2015-09-23
58866,2012 Trek 7.3 FX,wtu331c1485h,Trek,7.3 FX,2012,[u'Black'],True,"Oakland,94609",2015-09-23
59074,2014 Mission Bicycles,M14050528,Mission Bicycles,,2014,"[u'Silver or Gray', u'Yellow or Gold']",True,"San Francisco,CA,94114",2015-09-23
58868,2014 Trek 7.2 FX,wtu260c9490h,Trek,7.2 FX,2014,[u'Black'],True,"Oakland,94609",2015-09-23
58869,2008 Specialized CrossTrail Sport,p7ibc0156,Specialized,CrossTrail Sport,2008,[u'Black'],True,"Oakland,94609",2015-09-23
58934,2015 Trek District 8,WTU227CS0594J,Trek,District 8,2015,[u'Brown'],True,"Alameda,94501",2015-09-23
58804,2015 Trek 7.5 FX,WTU056C6196K,Trek,7.5 FX,2015,[u'White'],True,"San Francisco,94103",2015-09-22
58933,Trek 1420,absent,Trek,1420,,[u'Purple'],True,"Oakland,94610",2015-09-22
58853,2012 Cannondale CAAD10,absent,Cannondale,CAAD10,2012,[u'Black'],True,"San Francisco, 94123",2015-09-22
58818,2014 Specialized Crosstrail Elite Disc,SF14-NEX-SBC-DS-MLO-700C-63,Specialized,Crosstrail Elite Disc,2014,[u'Black'],True,"Oakland,94610",2015-09-22
58847,2009 Cannondale Super six 6,0139234,Cannondale,Super six 6,2009,[u'Red'],True,"San Francisco,94111",2015-09-22
58730,1987 Nishiki International,KC21758,Nishiki,International,1987,[u'Red'],True,"San Francisco,94122",2015-09-21
58792,2014 Cannondale Tandem 29,06172,Cannondale,Tandem 29,2014,[u'Black'],True,"San Francisco,CA,94111",2015-09-21
58877,Specialized Sirrus Elite Carbon Disc,C970E615FDB94FD7B4D2E6A9AEDDD4E9,Specialized,Sirrus Elite Carbon Disc,,[u'Black'],True,"Richmond,94804",2015-09-21
60932,2013 Trek Madone,WTU102XD5090G,Trek,Madone,2013,[u'Black'],True,"Sf,94102",2015-09-21
58852,Marin Bikes Mill Valley Alp,C562BSD004,Marin Bikes,Mill Valley Alp,,[u'Black'],True,Oakland,2015-09-21
58657,2014 Ritchey WCS Road Logic 2.0 Steel Road Bike,absent,Ritchey,WCS Road Logic 2.0 Steel Road Bike,2014,[u'Silver or Gray'],True,"El Cerrito,94530",2015-09-20
58630,Trek 1420,absent,Trek,1420,,[u'Blue'],True,"Oakland,94611",2015-09-20
61490,2014 Schwinn Voyager,cm14b534104,Schwinn,Voyager,2014,[u'Red'],True,"Oakland,94607",2015-09-19
58588,1985 Miyata 610,absent,Miyata,610,1985,[u'Blue'],True,"San Francisco,94110",2015-09-19
58562,1996 Keith Bontrager Road lite,absent,Keith Bontrager,Road lite,1996,[u'Silver or Gray'],True,"Oakland,94606",2015-09-19
58595,2011 Surly Long Haul Trucker,absent,Surly,Long Haul Trucker,2011,[u'Green'],True,"San Francisco,94102",2015-09-19
58594,2014 Novara Mia,U138Y14029,Novara,Mia ,2014,[u'Silver or Gray'],True,"San Francisco,94102",2015-09-19
58584,1997 Bianchi Road,absent,Bianchi,Road,1997,[u'Red'],True,"San Francisco,94109",2015-09-19
58592,1998 LeMond Racing Cycles BS 6102:1,000111649,LeMond Racing Cycles,BS 6102:1,1998,[u'White'],True,"Sf,94110",2015-09-19
62311,1985 Schwinn World (Sport?) (mixte),absent,Schwinn,World (Sport?) (mixte),1985,[u'Red'],True,"San Francisco,94110",2015-09-19
58597,Schwinn,absent,Schwinn,,,[u'Red'],True,"San Francisco,94110",2015-09-19
34168,2014 Surly Cross-Check,m13127127,Surly,Cross-Check,2014,[u'Black'],True,"Berkeley,CA,94703",2015-09-18
41795,2015 Cannondale,absent,Cannondale,,2015,[u'Black'],True,"Berkeley,CA,94703",2015-09-18
58728,2015 Xtracycle Edgerunner,wu5d00012,Xtracycle,Edgerunner,2015,"[u'White', u'Blue', u'Black']",True,"San Francisco,94110",2015-09-18
58846,Novara,absent,Novara,,,[u'Black'],True,"San Francisco,94110",2015-09-17
58454,1995 Specialized Stumpjumper M2,95S10071,Specialized,Stumpjumper M2,1995,[u'Blue'],True,"Berkeley,94703",2015-09-17
58527,2015 Specialized SIRRUS COMP DISC,WSBC602085767J,Specialized,SIRRUS COMP DISC,2015,[u'Silver or Gray'],True,"San Francisco,94102",2015-09-17
58455,2000 Cannondale Jekyll,absent,Cannondale,Jekyll,2000,[u'Yellow or Gold'],True,"Berkeley,94703",2015-09-17
58658,2015 Trek Domane 4.3,WTU324XD0197J,Trek,Domane 4.3,2015,"[u'White', u'Black', u'Orange']",True,"San Francisco,CA,94158",2015-09-17
58459,2012 Larry Vs Harry Bullitt Cargo,WLH3123G,Larry Vs Harry,Bullitt Cargo,2012,[u'Red'],True,"San Francisco,94103",2015-09-17
58499,Bridgestone radac,absent,Bridgestone,radac,,[u'Silver or Gray'],True,"San Francisco,CA,94105",2015-09-17
58418,1995 Klein Bikes Rascal,RL5EBC,Klein Bikes,Rascal,1995,"[u'Purple', u'Black']",True,"San Francisco,94117",2015-09-17
58402,Cannondale Bad Boy 5,HAOVD0488L,Cannondale,Bad Boy 5,,[u'Black'],True,"San Francisco,94107",2015-09-17
44066,2014 Trek 7.2 FX,tbi-2277,Trek,7.2 FX,2014,[u'Blue'],True,"Lafayette,CA,94549",2015-09-16
59302,2013 PUBLIC bikes V7i 2013,absent,PUBLIC bikes,V7i 2013,2013,[u'Black'],True,"San Francisco,94102",2015-09-16
58503,1999 Specialized FSR XL Full suspension bike,PM805953,Specialized,FSR XL Full suspension bike,1999,[u'Silver or Gray'],True,"San Francisco,94103",2015-09-16
58800,2015 Trek 7.4 FX Disc,WTU285C6105J,Trek,7.4 FX Disc,2015,[u'Silver or Gray'],True,"San Francisco,94124",2015-09-15
58308,Peugeot Nice,8829,Peugeot,Nice,,[u'Blue'],True,"San Francisco,94109",2015-09-15
58486,2012 PUBLIC bikes D8,07006,PUBLIC bikes,D8,2012,[u'Silver or Gray'],True,"Oakland,CA,94612",2015-09-14
